"order_id","customer_id","order_date","product_id","category","quantity","total_amount","discount"
2779,415,2023-05-05,60,"Косметика",10,255.09,0.11
2780,749,2023-06-28,51,"Электроника",3,211.83,0.16
2781,196,2023-03-17,183,"Электроника",4,279.27,0.23
2782,391,2023-06-15,144,"Продукты",9,135.09,0.1
2783,276,2023-07-11,162,"Книги",9,28.65,0.47
2784,301,2023-02-22,35,"Одежда",2,235.21,0.33
2785,367,2023-01-02,67,"Книги",1,154.31,0.5
2786,271,2023-01-11,67,"Одежда",6,351.84,0.04
2787,712,2023-10-20,110,"Одежда",4,16.28,0.4
2788,994,2023-06-23,164,"Книги",1,379.29,0.45
2789,889,2023-11-12,95,"Электроника",5,460.15,0.24
2790,805,2023-08-15,123,"Косметика",7,61.58,0.09
2791,847,2023-09-02,46,"Одежда",8,117.18,0.44
2792,403,2023-12-11,13,"Электроника",1,365.94,0.26
2793,942,2023-09-26,83,"Косметика",5,36.02,0
2794,690,2023-06-06,37,"Продукты",3,374.04,0.28
2795,877,2023-03-29,160,"Продукты",7,142.46,0.13
2796,574,2023-07-17,177,"Косметика",2,34.97,0.33
2797,82,2023-09-25,166,"Косметика",10,449.27,0.16
2798,314,2023-01-21,126,"Одежда",8,19.35,0.09
2799,197,2023-08-23,54,"Косметика",2,360.79,0.18
2800,928,2023-08-27,86,"Продукты",7,119.41,0.09
2801,639,2023-06-13,138,"Косметика",4,28.69,0.42
2802,874,2023-01-04,143,"Косметика",7,153.21,0.16
2803,860,2023-01-05,47,"Одежда",3,459.91,0.14
2804,840,2023-12-21,120,"Продукты",3,168.02,0.1
2805,191,2023-10-05,2,"Продукты",6,239.36,0.31
2806,545,2023-06-14,113,"Одежда",6,168.5,0.14
2807,382,2023-12-23,25,"Электроника",2,133.79,0.45
2808,179,2023-07-29,94,"Продукты",9,326.51,0.01
2809,440,2023-04-01,140,"Косметика",8,438.26,0.47
2810,89,2023-05-07,36,"Электроника",4,333.05,0.23
2811,853,2023-08-05,56,"Продукты",5,187.3,0.41
2812,30,2023-03-31,50,"Продукты",4,335.54,0.12
2813,953,2023-08-27,197,"Одежда",4,325.74,0.08
2814,943,2023-08-01,165,"Продукты",7,251.17,0.14
2815,395,2023-08-28,181,"Электроника",9,338.74,0.41
2816,646,2023-10-22,10,"Книги",3,89.8,0.1
2817,142,2023-01-27,142,"Книги",4,50.15,0.11
2818,500,2023-04-29,2,"Книги",8,493.2,0.42
2819,778,2023-11-08,163,"Книги",1,51.07,0.4
2820,311,2023-11-25,6,"Книги",1,18.84,0.01
2821,576,2023-08-15,66,"Одежда",4,235.62,0.37
2822,180,2023-08-19,69,"Электроника",7,369.66,0.25
2823,946,2023-10-07,142,"Продукты",10,380.36,0.17
2824,9,2023-12-08,190,"Одежда",7,363.86,0.12
2825,569,2023-09-14,117,"Электроника",2,18.52,0.13
2826,197,2023-04-22,152,"Продукты",5,20.91,0.12
2827,383,2023-12-10,102,"Книги",7,469.77,0.08
2828,466,2023-11-29,62,"Электроника",5,32.41,0.48
2829,374,2023-02-07,19,"Одежда",4,275,0.36
2830,163,2023-11-15,7,"Продукты",9,264.2,0.47
2831,825,2023-03-26,3,"Продукты",10,484.88,0.5
2832,993,2023-04-19,34,"Электроника",5,71.24,0.05
2833,64,2023-02-02,51,"Продукты",3,262.35,0.37
2834,950,2023-09-02,145,"Книги",2,158.84,0.07
2835,1,2023-02-16,161,"Книги",7,197.6,0.13
2836,617,2023-01-23,92,"Книги",6,12.56,0.29
2837,346,2023-10-26,29,"Электроника",7,209.08,0.28
2838,692,2023-08-22,39,"Книги",8,433.65,0.28
2839,156,2023-12-05,159,"Электроника",7,326.1,0.14
2840,167,2023-11-18,168,"Косметика",5,155.4,0.14
2841,261,2023-03-27,195,"Косметика",9,345.42,0.45
2842,53,2023-04-17,197,"Косметика",3,55.01,0.23
2843,439,2023-03-02,101,"Книги",6,374.7,0.21
2844,204,2023-11-25,101,"Косметика",8,38.89,0.44
2845,306,2024-01-01,20,"Электроника",3,387.03,0.02
2846,308,2023-02-18,55,"Косметика",8,437.77,0.42
2847,721,2023-04-08,29,"Продукты",8,186.09,0.31
2848,882,2023-11-20,199,"Электроника",5,11.74,0.18
2849,193,2023-03-13,156,"Продукты",8,353.91,0.2
2850,503,2023-04-01,47,"Косметика",8,430.21,0.03
2851,323,2023-02-18,90,"Электроника",10,340.95,0.42
2852,712,2023-01-31,57,"Косметика",9,421.81,0.47
2853,684,2023-05-29,59,"Косметика",6,137.44,0.27
2854,778,2023-05-09,112,"Продукты",7,147.62,0.25
2855,985,2023-07-15,80,"Книги",8,284.75,0.27
2856,652,2023-01-25,198,"Книги",7,427.61,0.05
2857,831,2023-01-01,119,"Косметика",10,148.05,0.15
2858,342,2023-11-06,174,"Электроника",3,224.35,0.28
2859,116,2023-07-04,85,"Продукты",7,497.63,0.28
2860,303,2023-05-17,4,"Электроника",3,196.31,0.07
2861,82,2023-07-16,199,"Книги",4,281.31,0.27
2862,509,2023-02-14,103,"Книги",1,400.17,0.29
2863,935,2023-03-01,46,"Одежда",1,138.07,0.1
2864,231,2023-07-26,190,"Электроника",4,79.02,0.38
2865,930,2023-04-21,135,"Одежда",4,338.55,0.08
2866,236,2023-06-30,163,"Одежда",3,53.48,0.2
2867,63,2023-01-02,133,"Электроника",5,95.16,0.12
2868,51,2023-08-03,60,"Косметика",5,301.64,0.23
2869,83,2023-05-01,139,"Книги",9,308.54,0.18
2870,503,2023-10-17,103,"Электроника",2,323.18,0.17
2871,790,2023-09-24,162,"Книги",10,66.74,0.27
2872,174,2023-05-27,194,"Одежда",8,484.21,0.35
2873,975,2023-12-06,176,"Одежда",9,165.31,0.35
2874,606,2023-03-20,75,"Электроника",1,130.17,0.03
2875,844,2023-01-04,108,"Косметика",5,444.64,0.46
2876,972,2023-03-09,86,"Электроника",1,449.69,0.19
2877,265,2023-01-04,189,"Одежда",10,383.31,0.42
2878,866,2023-07-04,7,"Одежда",2,138.32,0.46
2879,661,2023-09-24,32,"Косметика",6,137.63,0.42
2880,566,2023-04-26,173,"Электроника",3,357.07,0.05
2881,537,2023-11-03,196,"Косметика",1,152.67,0.5
2882,794,2023-11-15,105,"Одежда",8,160.09,0.34
2883,887,2023-04-25,56,"Продукты",2,182.94,0.3
2884,510,2023-11-08,14,"Продукты",10,201.24,0.06
2885,1000,2023-04-05,189,"Одежда",3,481.74,0.15
2886,241,2023-07-15,183,"Косметика",5,112.01,0.06
2887,257,2023-09-05,147,"Косметика",5,481.84,0.3
2888,207,2023-06-09,84,"Книги",8,478.54,0.29
2889,409,2023-07-04,156,"Книги",6,290,0.05
2890,902,2023-07-08,193,"Продукты",9,479.9,0.16
2891,261,2023-07-13,117,"Книги",1,288.82,0.05
2892,293,2023-12-24,146,"Книги",7,408.26,0.5
2893,717,2023-08-15,171,"Косметика",2,221.7,0.11
2894,471,2023-10-03,146,"Косметика",3,88.47,0.05
2895,645,2023-04-25,19,"Продукты",1,410.72,0.37
2896,814,2023-12-15,50,"Электроника",5,61.82,0.46
2897,608,2023-05-23,171,"Книги",3,331.73,0.04
2898,572,2023-03-03,123,"Одежда",1,451.8,0.24
2899,895,2023-12-29,5,"Электроника",6,225.15,0.14
2900,602,2023-08-06,177,"Одежда",3,289.72,0.27
2901,399,2023-03-10,39,"Косметика",5,38.1,0.16
2902,154,2023-03-17,45,"Одежда",1,251.71,0.31
2903,314,2023-05-08,94,"Электроника",2,299.23,0.08
2904,453,2023-12-12,13,"Продукты",9,297.69,0.44
2905,729,2023-11-04,83,"Косметика",8,440.85,0.32
2906,29,2023-07-06,155,"Книги",9,114.08,0.09
2907,361,2023-01-03,114,"Книги",7,203.79,0.34
2908,382,2023-08-25,149,"Продукты",4,218.22,0.43
2909,435,2023-06-08,68,"Книги",8,350.49,0.22
2910,754,2023-04-22,144,"Электроника",1,346.11,0.19
2911,916,2023-02-24,128,"Одежда",10,397.22,0.25
2912,551,2023-03-05,75,"Электроника",5,270.1,0.09
2913,907,2023-04-28,29,"Одежда",2,230.52,0.37
2914,24,2023-06-23,196,"Косметика",8,258.54,0.47
2915,883,2023-03-03,121,"Электроника",7,151.13,0.23
2916,76,2023-04-16,54,"Продукты",6,120.56,0.13
2917,545,2023-07-05,112,"Книги",1,57.56,0.24
2918,445,2023-08-09,12,"Косметика",2,282.66,0.47
2919,105,2023-03-27,79,"Продукты",2,439.11,0.27
2920,373,2023-08-01,188,"Электроника",8,197.8,0.45
2921,575,2023-01-08,180,"Электроника",5,191.71,0.46
2922,881,2023-10-28,154,"Косметика",2,307.09,0.08
2923,83,2023-08-12,14,"Косметика",10,35.76,0.26
2924,242,2023-08-14,197,"Косметика",5,49.06,0.21
2925,36,2023-03-19,154,"Одежда",9,462.43,0.09
2926,536,2023-12-29,107,"Книги",2,433.68,0.42
2927,439,2023-10-08,19,"Продукты",7,271.09,0.19
2928,556,2023-06-07,3,"Одежда",6,442.97,0.36
2929,691,2023-06-28,28,"Косметика",2,370.21,0.35
2930,361,2023-01-05,176,"Книги",1,472.12,0.38
2931,364,2023-09-10,75,"Косметика",7,227.62,0.09
2932,27,2023-01-20,171,"Электроника",8,134.85,0.38
2933,522,2023-02-12,84,"Книги",8,261.56,0.11
2934,667,2023-10-19,147,"Одежда",9,365.77,0.44
2935,32,2023-10-25,168,"Электроника",3,77.77,0.46
2936,541,2023-04-12,68,"Продукты",2,147.89,0.29
2937,722,2023-09-30,130,"Книги",6,417.58,0.43
2938,727,2023-06-27,137,"Книги",8,126.29,0.21
2939,53,2023-11-27,154,"Книги",10,363.93,0.02
2940,603,2023-05-11,79,"Одежда",3,89.63,0.4
2941,7,2023-10-01,47,"Электроника",4,386.15,0.47
2942,202,2023-06-30,151,"Книги",8,488.54,0.12
2943,966,2023-04-18,14,"Книги",2,58.74,0.01
2944,123,2023-09-17,82,"Книги",5,312.71,0.16
2945,470,2023-08-14,13,"Продукты",5,257.95,0.19
2946,835,2023-07-28,100,"Книги",2,356.71,0.32
2947,46,2023-12-10,153,"Одежда",1,345.73,0.43
2948,841,2023-08-24,37,"Продукты",1,100.29,0.27
2949,689,2023-02-01,50,"Книги",4,136.12,0.08
2950,497,2023-10-24,99,"Продукты",1,489.45,0.11
2951,780,2023-10-27,106,"Электроника",2,20.3,0.01
2952,484,2023-01-17,50,"Косметика",3,206.39,0.16
2953,8,2023-03-13,51,"Продукты",3,345.4,0.48
2954,574,2023-03-03,22,"Продукты",7,293.15,0.42
2955,521,2023-11-07,16,"Продукты",2,136.57,0.42
2956,519,2023-08-10,77,"Электроника",1,306.09,0.41
2957,192,2023-10-07,32,"Книги",7,12.47,0.05
2958,416,2023-03-05,152,"Книги",2,293.16,0.14
2959,965,2023-03-25,165,"Электроника",10,183.67,0.19
2960,903,2023-10-07,1,"Продукты",9,181.75,0.42
2961,525,2023-03-27,178,"Косметика",10,149.5,0.18
2962,894,2023-01-04,20,"Книги",10,143.73,0.01
2963,729,2023-11-07,190,"Книги",6,265.04,0.03
2964,82,2023-09-15,178,"Одежда",9,175.52,0.06
2965,395,2023-04-08,167,"Одежда",7,215.09,0.41
2966,793,2023-07-15,161,"Электроника",1,487.18,0.22
2967,848,2023-06-02,57,"Книги",2,372.51,0.45
2968,739,2023-11-08,9,"Косметика",3,486.34,0.11
2969,129,2023-07-31,32,"Косметика",6,473.57,0.16
2970,506,2023-05-16,180,"Электроника",5,396.08,0.36
2971,470,2023-10-17,31,"Электроника",2,83.57,0.03
2972,701,2023-03-20,189,"Косметика",1,126.47,0.04
2973,238,2023-08-03,56,"Продукты",2,110.83,0.02
2974,527,2023-01-12,148,"Продукты",9,71.37,0.12
2975,125,2023-06-16,4,"Электроника",7,487.48,0.38
2976,857,2023-10-01,188,"Продукты",5,262.41,0.07
2977,617,2023-09-21,86,"Одежда",10,485.55,0.34
2978,932,2023-04-23,84,"Косметика",5,313.79,0.43
2979,345,2023-09-28,90,"Книги",1,214.11,0.23
2980,382,2023-08-14,192,"Одежда",4,364.84,0.17
2981,286,2023-01-27,155,"Книги",7,51.38,0.21
2982,607,2023-10-16,124,"Одежда",10,304.96,0.2
2983,967,2023-03-13,104,"Одежда",4,163.19,0.1
2984,643,2023-11-11,60,"Одежда",4,492.89,0.33
2985,687,2023-09-21,22,"Косметика",10,186.53,0.15
2986,501,2023-03-05,69,"Одежда",8,252.72,0.02
2987,711,2023-07-31,192,"Электроника",10,179.74,0.02
2988,123,2023-09-28,196,"Электроника",5,201.96,0.35
2989,980,2023-05-26,146,"Одежда",3,492.01,0.32
2990,100,2023-10-29,54,"Косметика",5,83.56,0.11
2991,265,2023-06-30,146,"Косметика",1,394.41,0.06
2992,571,2023-09-21,21,"Продукты",6,166.88,0.4
2993,446,2023-09-28,18,"Продукты",8,88.14,0.05
2994,68,2023-09-26,200,"Книги",3,369.68,0.24
2995,208,2023-04-23,128,"Одежда",4,280.49,0.5
2996,351,2023-01-22,141,"Одежда",7,467.26,0.17
2997,64,2023-12-03,56,"Электроника",1,52.86,0.17
2998,804,2023-08-20,16,"Одежда",9,106.81,0.46
2999,604,2023-05-02,137,"Продукты",2,88.27,0.07
3000,39,2023-01-03,43,"Одежда",8,181.33,0.21
3001,954,2023-07-06,5,"Книги",5,66.49,0.41
3002,584,2023-09-10,43,"Продукты",7,344.01,0.18
3003,492,2023-06-08,62,"Косметика",10,262.39,0.41
3004,773,2023-05-02,115,"Книги",2,270.24,0.26
3005,789,2023-12-24,62,"Электроника",7,216.91,0.31
3006,412,2024-01-01,139,"Продукты",4,464.99,0.45
3007,718,2023-04-08,142,"Книги",8,90.49,0.35
3008,930,2023-05-20,175,"Одежда",8,57.28,0.08
3009,746,2023-07-20,126,"Электроника",7,415.55,0.26
3010,287,2023-05-06,170,"Одежда",7,91.49,0.27
3011,378,2023-03-19,54,"Продукты",6,470.03,0.04
3012,382,2023-03-19,56,"Одежда",8,10.79,0.18
3013,493,2023-08-16,161,"Электроника",4,495.07,0.35
3014,949,2023-07-16,175,"Электроника",10,178.75,0.39
3015,935,2023-08-29,26,"Электроника",5,27.87,0.2
3016,692,2023-08-06,102,"Продукты",3,150.68,0.34
3017,589,2023-01-19,110,"Одежда",10,12.18,0.28
3018,521,2023-09-04,135,"Косметика",10,289.53,0.12
3019,685,2023-07-29,103,"Электроника",5,494.25,0.36
3020,888,2023-03-15,9,"Продукты",2,402.97,0.17
3021,117,2023-08-19,141,"Продукты",1,341.37,0.07
3022,399,2023-06-19,44,"Косметика",3,48.19,0.42
3023,294,2023-06-09,37,"Электроника",6,159.13,0.05
3024,450,2023-07-19,5,"Электроника",2,87.84,0.44
3025,78,2023-07-15,103,"Косметика",6,180.53,0.43
3026,657,2023-10-19,72,"Одежда",5,380.61,0.33
3027,155,2023-12-03,170,"Косметика",1,307.65,0.24
3028,276,2023-07-10,156,"Косметика",3,390.74,0.01
3029,242,2023-09-16,43,"Книги",10,77.47,0.27
3030,719,2023-09-07,109,"Электроника",3,422.92,0.29
3031,267,2023-11-17,180,"Продукты",9,403.46,0.08
3032,469,2023-02-01,119,"Косметика",2,378.81,0.14
3033,954,2023-04-25,120,"Продукты",1,449.41,0.1
3034,223,2023-06-21,106,"Электроника",10,386.6,0.4
3035,926,2023-10-20,110,"Электроника",5,121.82,0.2
3036,619,2023-05-05,142,"Электроника",8,378.5,0.36
3037,431,2023-12-21,156,"Косметика",5,290.43,0
3038,262,2023-06-13,56,"Косметика",8,78.97,0.41
3039,492,2023-01-16,125,"Электроника",4,163.47,0.48
3040,28,2023-03-05,78,"Одежда",6,327.26,0.04
3041,458,2023-08-16,70,"Книги",1,82.58,0.39
3042,419,2023-11-02,194,"Одежда",7,497.42,0.36
3043,430,2023-05-29,164,"Электроника",7,43.15,0.16
3044,192,2023-01-05,40,"Одежда",2,416.75,0.47
3045,817,2023-05-15,61,"Продукты",9,130.71,0.32
3046,587,2023-08-13,9,"Продукты",2,319.93,0.16
3047,745,2023-01-02,35,"Книги",8,85.07,0.13
3048,596,2023-03-21,87,"Косметика",5,278.36,0.08
3049,885,2023-11-09,18,"Электроника",4,180.6,0.44
3050,941,2023-06-20,29,"Книги",4,362.11,0.41
3051,382,2023-06-29,48,"Книги",8,187.92,0.26
3052,846,2023-06-01,39,"Одежда",1,476.91,0.45
3053,607,2023-03-25,3,"Электроника",5,236.92,0.47
3054,901,2023-02-01,193,"Электроника",8,403.69,0.41
3055,445,2023-09-30,118,"Продукты",10,66.79,0.37
3056,870,2023-07-28,2,"Продукты",6,163.06,0.39
3057,160,2023-11-24,29,"Электроника",9,73.95,0.02
3058,565,2023-02-26,128,"Электроника",7,418.86,0.44
3059,252,2023-12-17,193,"Одежда",6,456.76,0.47
3060,72,2023-03-26,46,"Книги",8,292.03,0.43
3061,602,2023-04-26,38,"Косметика",4,461.38,0.4
3062,533,2023-04-02,169,"Книги",1,81.47,0.13
3063,713,2023-10-25,81,"Книги",8,389.37,0.47
3064,378,2023-04-27,151,"Одежда",9,426.94,0.31
3065,746,2023-10-08,88,"Продукты",1,386.87,0.37
3066,8,2023-08-15,105,"Одежда",8,213.6,0.04
3067,257,2023-03-26,155,"Продукты",7,189.25,0.22
3068,892,2023-07-21,11,"Продукты",6,220.7,0.14
3069,2,2023-10-05,31,"Продукты",8,340.3,0.12
3070,314,2023-04-01,21,"Продукты",3,406.77,0.23
3071,701,2023-03-21,136,"Электроника",1,341.66,0.06
3072,845,2023-04-02,95,"Косметика",10,481.53,0.37
3073,681,2023-08-30,142,"Косметика",1,401.21,0.08
3074,472,2023-10-30,48,"Косметика",2,358.54,0.07
3075,23,2023-11-23,66,"Одежда",3,81.25,0.46
3076,8,2023-12-29,197,"Одежда",8,244.99,0.09
3077,575,2023-03-22,109,"Косметика",1,159.7,0.07
3078,631,2023-07-07,41,"Электроника",3,316.86,0.42
3079,478,2023-06-25,194,"Одежда",4,255.72,0.23
3080,330,2023-05-21,137,"Продукты",4,204.22,0.08
3081,444,2023-11-06,166,"Электроника",7,112.2,0.17
3082,973,2023-06-15,150,"Продукты",7,241.73,0.29
3083,65,2023-08-23,93,"Электроника",6,463.25,0.34
3084,249,2023-08-03,133,"Косметика",9,54.51,0.19
3085,659,2023-01-03,115,"Косметика",6,318.36,0.12
3086,266,2023-12-02,113,"Электроника",7,251.96,0.01
3087,616,2023-06-11,50,"Косметика",8,488.63,0.23
3088,528,2023-05-04,193,"Косметика",3,131.06,0.32
3089,575,2023-06-16,54,"Одежда",9,334.04,0.46
3090,465,2023-01-21,97,"Продукты",3,149.17,0.42
3091,792,2023-11-26,64,"Электроника",4,430,0.43
3092,348,2023-08-14,69,"Книги",3,199.47,0.27
3093,58,2023-04-05,38,"Продукты",6,15.79,0.48
3094,708,2023-12-05,196,"Электроника",7,344.77,0.17
3095,74,2023-01-06,104,"Одежда",7,46.78,0.14
3096,521,2023-03-13,26,"Книги",2,471.78,0.37
3097,717,2023-06-25,35,"Книги",5,19.23,0.04
3098,371,2023-08-15,1,"Электроника",7,194.81,0.24
3099,840,2023-01-04,63,"Продукты",1,405.89,0.41
3100,776,2023-09-15,81,"Продукты",5,20.14,0.13
3101,690,2023-05-21,181,"Одежда",3,371.19,0.23
3102,974,2023-04-08,130,"Одежда",10,235,0.18
3103,848,2023-12-03,20,"Продукты",6,79.66,0.27
3104,697,2023-02-14,188,"Книги",3,191.31,0.46
3105,400,2023-07-24,123,"Одежда",6,450.74,0.39
3106,464,2023-07-26,161,"Одежда",2,303.62,0.43
3107,621,2023-10-20,183,"Одежда",6,247.67,0.32
3108,627,2023-04-25,5,"Электроника",2,113.35,0.11
3109,292,2023-06-17,132,"Одежда",3,210.52,0.42
3110,158,2023-08-27,4,"Электроника",4,336.5,0.42
3111,341,2023-08-24,68,"Косметика",6,153.74,0.12
3112,927,2023-04-30,92,"Косметика",7,387.48,0.31
3113,388,2023-11-28,157,"Косметика",8,399.21,0.16
3114,778,2023-11-18,51,"Книги",8,10.75,0.17
3115,389,2023-06-25,130,"Книги",1,194.83,0.09
3116,396,2023-09-12,141,"Продукты",10,206.29,0.32
3117,868,2023-08-17,168,"Косметика",6,85.02,0.46
3118,796,2023-08-18,116,"Книги",10,35.02,0
3119,59,2023-11-28,116,"Продукты",8,117.65,0.46
3120,875,2023-02-12,60,"Одежда",4,232.23,0.26
3121,540,2023-04-10,117,"Продукты",10,96.98,0.38
3122,767,2023-04-14,171,"Продукты",8,440.55,0.14
3123,269,2023-11-08,146,"Одежда",7,224.06,0.42
3124,309,2023-06-01,111,"Электроника",8,167.63,0.44
3125,118,2023-01-03,161,"Книги",5,71.15,0.4
3126,130,2023-02-07,111,"Косметика",8,164.97,0.35
3127,977,2023-07-02,183,"Косметика",5,488.35,0.02
3128,302,2023-02-11,199,"Продукты",10,322.5,0.46
3129,294,2023-11-26,89,"Электроника",5,328.76,0.32
3130,252,2023-02-19,84,"Книги",6,201.87,0.48
3131,639,2023-10-07,161,"Электроника",9,48.45,0.32
3132,75,2023-06-15,75,"Электроника",6,103.49,0.01
3133,833,2023-10-29,106,"Одежда",1,360.17,0.19
3134,951,2023-05-01,8,"Косметика",3,342.87,0.11
3135,223,2023-06-28,74,"Электроника",4,450.18,0.03
3136,94,2023-01-10,40,"Косметика",2,37.09,0.17
3137,319,2023-06-17,149,"Косметика",6,467.97,0.03
3138,74,2023-08-20,168,"Продукты",5,242.67,0.05
3139,29,2023-08-22,129,"Электроника",8,487.82,0.41
3140,152,2023-02-25,90,"Косметика",1,267.05,0.16
3141,405,2023-05-20,175,"Продукты",9,418.31,0.24
3142,504,2023-12-14,7,"Книги",5,274.72,0.13
3143,908,2023-08-02,76,"Продукты",3,339.01,0.14
3144,701,2023-07-26,6,"Продукты",10,14.24,0.05
3145,301,2023-12-06,75,"Косметика",8,462.7,0.06
3146,279,2023-07-07,178,"Электроника",7,100.08,0.19
3147,561,2023-08-12,122,"Одежда",1,498.7,0.02
3148,567,2023-06-14,63,"Продукты",4,148.55,0.12
3149,872,2023-09-05,95,"Книги",2,304.29,0.02
3150,53,2023-02-13,186,"Электроника",8,404.5,0.17
3151,488,2023-01-05,34,"Продукты",8,63.92,0.42
3152,49,2023-07-15,8,"Косметика",2,224.3,0.2
3153,862,2023-09-18,8,"Косметика",10,442.36,0.5
3154,252,2023-02-22,168,"Косметика",7,32.76,0.16
3155,241,2023-08-22,130,"Электроника",8,157.82,0.45
3156,20,2023-12-31,100,"Продукты",2,470.6,0.13
3157,130,2023-07-08,196,"Продукты",4,476.37,0.3
3158,215,2023-02-27,198,"Книги",2,130.3,0.09
3159,949,2023-02-09,170,"Продукты",6,66.17,0.45
3160,407,2023-09-18,33,"Косметика",2,386.97,0.46
3161,199,2023-05-23,39,"Электроника",3,434.29,0.26
3162,173,2023-06-25,179,"Одежда",8,449.21,0.37
3163,665,2023-03-10,155,"Электроника",7,259.52,0.49
3164,939,2023-06-25,128,"Одежда",9,132.07,0.35
3165,214,2023-01-13,79,"Продукты",2,308.39,0.37
3166,304,2023-11-03,92,"Продукты",5,101.99,0.38
3167,899,2023-05-07,126,"Косметика",5,201.29,0.29
3168,295,2023-05-11,61,"Косметика",7,59.44,0.4
3169,57,2023-09-12,33,"Книги",7,444.52,0.39
3170,80,2023-02-16,161,"Электроника",6,474.24,0.48
3171,75,2023-11-09,174,"Книги",5,416.41,0.11
3172,655,2023-01-11,119,"Продукты",5,258.59,0.27
3173,605,2023-11-29,93,"Продукты",1,459.91,0.42
3174,820,2023-01-05,125,"Продукты",1,123.71,0.22
3175,513,2023-03-18,13,"Одежда",10,287.94,0.42
3176,530,2023-10-05,46,"Электроника",8,28.43,0.16
3177,608,2023-01-16,130,"Одежда",3,53.52,0.07
3178,505,2023-05-04,78,"Книги",4,125.03,0.47
3179,876,2023-09-20,148,"Электроника",8,494.77,0.28
3180,197,2023-03-31,68,"Одежда",6,272.48,0.41
3181,8,2023-06-09,168,"Электроника",7,335.85,0.05
3182,896,2023-08-15,111,"Продукты",10,170.55,0.29
3183,596,2023-04-12,57,"Электроника",6,344.46,0.1
3184,10,2023-02-23,161,"Книги",8,273.65,0.05
3185,274,2023-05-10,187,"Косметика",8,205.69,0.17
3186,913,2023-10-22,66,"Одежда",3,461.3,0.39
3187,849,2023-08-07,78,"Электроника",2,26.04,0.18
3188,925,2023-02-10,179,"Продукты",7,262.1,0.05
3189,385,2023-03-15,94,"Электроника",4,184.54,0.07
3190,526,2023-10-05,113,"Продукты",9,459.07,0.22
3191,425,2023-06-08,54,"Книги",4,12.06,0.08
3192,851,2023-02-07,9,"Книги",7,77.84,0.38
3193,346,2023-01-08,161,"Продукты",2,217.08,0.07
3194,881,2023-02-14,70,"Одежда",5,400.25,0.17
3195,386,2023-06-29,14,"Продукты",6,294.51,0.22
3196,780,2023-04-11,152,"Книги",8,107.62,0.36
3197,771,2023-04-27,163,"Электроника",10,145.94,0.23
3198,912,2023-05-05,186,"Продукты",8,378.89,0.1
3199,985,2023-05-20,193,"Косметика",9,427.93,0.01
3200,436,2023-11-23,23,"Электроника",8,405.51,0.28
3201,492,2023-02-21,61,"Одежда",2,117.65,0.07
3202,852,2023-02-09,36,"Одежда",8,158.56,0.09
3203,947,2023-02-28,188,"Продукты",3,482.14,0.17
3204,937,2023-02-09,193,"Книги",5,426.27,0.26
3205,130,2023-02-11,122,"Электроника",7,378.11,0.39
3206,95,2023-02-09,2,"Одежда",8,175.02,0.42
3207,70,2023-03-27,38,"Книги",3,425.55,0.31
3208,690,2023-07-09,122,"Книги",9,303.29,0.17
3209,447,2023-10-22,30,"Косметика",1,34.85,0.23
3210,582,2023-10-02,139,"Книги",3,345.44,0.28
3211,156,2023-07-16,193,"Одежда",10,331.92,0.28
3212,845,2023-07-24,5,"Книги",7,257.45,0.1
3213,816,2023-05-25,178,"Книги",2,401.23,0.23
3214,563,2023-12-20,86,"Косметика",6,92.96,0.06
3215,235,2023-02-02,84,"Книги",10,123.44,0.06
3216,982,2023-08-29,48,"Продукты",1,344.29,0.43
3217,726,2023-05-14,109,"Одежда",6,103.34,0.19
3218,830,2023-03-07,195,"Косметика",7,465.85,0.42
3219,40,2023-04-11,24,"Продукты",6,252.24,0.22
3220,894,2023-10-11,37,"Электроника",8,202.55,0.37
3221,823,2024-01-01,41,"Продукты",7,136.89,0.12
3222,404,2023-12-03,131,"Одежда",4,453.13,0.09
3223,659,2023-10-04,130,"Книги",4,146.29,0.41
3224,835,2023-05-04,11,"Электроника",8,282.76,0.41
3225,631,2023-09-15,49,"Одежда",5,389.75,0.22
3226,588,2023-05-03,180,"Косметика",4,444.4,0.38
3227,59,2023-12-26,179,"Косметика",5,355.25,0.11
3228,53,2023-12-28,51,"Косметика",10,457.99,0.14
3229,50,2023-10-18,41,"Косметика",10,42.36,0.43
3230,309,2023-11-03,81,"Косметика",4,427.32,0.24
3231,872,2023-06-16,6,"Книги",2,213.82,0.26
3232,767,2023-11-26,43,"Продукты",9,398.15,0.37
3233,66,2023-05-23,20,"Книги",8,448.87,0.27
3234,148,2023-11-25,26,"Электроника",10,91.9,0.06
3235,983,2023-10-31,197,"Книги",9,396.34,0.45
3236,475,2023-03-14,71,"Электроника",10,431.34,0.16
3237,911,2023-04-12,91,"Одежда",7,247.44,0.32
3238,624,2023-01-24,138,"Книги",6,32.93,0.02
3239,460,2023-07-10,146,"Продукты",1,60.02,0.06
3240,717,2023-04-16,177,"Книги",4,417.63,0.05
3241,111,2023-07-23,58,"Электроника",4,229.7,0.07
3242,586,2023-01-03,33,"Книги",1,439.21,0.27
3243,164,2023-01-25,25,"Электроника",1,150.46,0.12
3244,613,2023-05-12,51,"Одежда",8,444.76,0.19
3245,495,2023-09-18,156,"Книги",2,306.01,0.27
3246,202,2023-10-09,61,"Книги",7,417.12,0.03
3247,854,2023-01-09,31,"Косметика",10,465.15,0.46
